"","geometry.type","geometry.coordinates.1","geometry.coordinates.2","properties.geopin","properties.objectid","properties.shape_area","properties.shape_leng","properties.situs_dir","properties.situs_num","properties.situs_str","properties.situs_type","type"
"3642","MultiPolygon",-90.0965359328748,29.9714863139703,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3643","MultiPolygon",-90.0965337165122,29.971484817215,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3644","MultiPolygon",-90.0967643153728,29.9712246954376,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3645","MultiPolygon",-90.0967645462113,29.9712244353682,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3646","MultiPolygon",-90.0968927020138,29.9710799862942,"41034578","47","16606.7306884","596.137397132","","3620","CANAL","ST","Feature"
"3647","MultiPolygon",-90.0716920578466,29.9538205683755,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3648","MultiPolygon",-90.071758788364,29.9537661970015,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3649","MultiPolygon",-90.0717609338828,29.953766842723,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3650","MultiPolygon",-90.0722039294622,29.9539886833603,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3651","MultiPolygon",-90.0722089171014,29.9539911810792,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3652","MultiPolygon",-90.0722103444148,29.95399181991,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3653","MultiPolygon",-90.0726276387518,29.954202110065,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3654","MultiPolygon",-90.0726269130436,29.954202728263,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3655","MultiPolygon",-90.0724701435304,29.9543381278829,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3656","MultiPolygon",-90.0723823358094,29.9544129269128,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3657","MultiPolygon",-90.0723816100982,29.9544135451094,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3658","MultiPolygon",-90.0723170250336,29.9544685618029,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3659","MultiPolygon",-90.0723170171339,29.9544691868782,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3660","MultiPolygon",-90.0722517054676,29.9545248224317,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3661","MultiPolygon",-90.0722495283291,29.9545266770192,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3662","MultiPolygon",-90.0722088821293,29.954561919662,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3663","MultiPolygon",-90.0722081643163,29.9545619127824,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3664","MultiPolygon",-90.0720964526182,29.9544833261647,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3665","MultiPolygon",-90.0720260083023,29.9544338912694,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3666","MultiPolygon",-90.0719548466486,29.9543844494589,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3667","MultiPolygon",-90.0718950744118,29.9543426186071,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3668","MultiPolygon",-90.0718637680948,29.9543204389015,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3669","MultiPolygon",-90.0718232108824,29.9542919196929,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3670","MultiPolygon",-90.0714446557736,29.9540269873121,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3671","MultiPolygon",-90.0714425181475,29.9540257172141,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3672","MultiPolygon",-90.0714446952901,29.9540238626397,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3673","MultiPolygon",-90.071480237839,29.9539948220937,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3674","MultiPolygon",-90.0715520564742,29.9539354991129,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3675","MultiPolygon",-90.0716289392001,29.9538730988958,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3676","MultiPolygon",-90.0716920578466,29.9538205683755,"41034594","48","49792.5352432","952.915127232","","135","BARONNE","ST","Feature"
"3677","MultiPolygon",-90.0868026374445,29.931848303204,"41037851","74","15038.9537598","500.786614406","","2805","CARONDELET","ST","Feature"
"3678","MultiPolygon",-90.0870679005858,29.9316989108247,"41037851","74","15038.9537598","500.786614406","","2805","CARONDELET","ST","Feature"
"3679","MultiPolygon",-90.0873247992027,29.9320470385434,"41037851","74","15038.9537598","500.786614406","","2805","CARONDELET","ST","Feature"
"3680","MultiPolygon",-90.0870595437347,29.9321958060077,"41037851","74","15038.9537598","500.786614406","","2805","CARONDELET","ST","Feature"
"3681","MultiPolygon",-90.0868026374445,29.931848303204,"41037851","74","15038.9537598","500.786614406","","2805","CARONDELET","ST","Feature"
"3682","MultiPolygon",-90.0838601412998,29.9335032265021,"41037898","75","3419.47663432","288.443034494","","1703","2ND","ST","Feature"
"3683","MultiPolygon",-90.0841637136773,29.933332949305,"41037898","75","3419.47663432","288.443034494","","1703","2ND","ST","Feature"
"3684","MultiPolygon",-90.0842152399738,29.9334022024634,"41037898","75","3419.47663432","288.443034494","","1703","2ND","ST","Feature"
"3685","MultiPolygon",-90.083911675299,29.9335718547001,"41037898","75","3419.47663432","288.443034494","","1703","2ND","ST","Feature"
"3686","MultiPolygon",-90.0838601412998,29.9335032265021,"41037898","75","3419.47663432","288.443034494","","1703","2ND","ST","Feature"
"3687","MultiPolygon",-90.1102569196676,29.9808911032008,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3688","MultiPolygon",-90.1094214763427,29.9803338566789,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3689","MultiPolygon",-90.109451941018,29.9797821588338,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3690","MultiPolygon",-90.1094796302341,29.9792810698932,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3691","MultiPolygon",-90.1094972128117,29.9789599221199,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3692","MultiPolygon",-90.1095101402688,29.9787256222021,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3693","MultiPolygon",-90.1095193053961,29.9785638018383,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3694","MultiPolygon",-90.1095201767576,29.9785513066558,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3695","MultiPolygon",-90.1095208008831,29.9785404424404,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3696","MultiPolygon",-90.1095265675906,29.9784400949057,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3697","MultiPolygon",-90.1095321330744,29.9783376268285,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3698","MultiPolygon",-90.1095377207431,29.9782332835159,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3699","MultiPolygon",-90.1095433015319,29.9781295659884,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3700","MultiPolygon",-90.109556106091,29.9779052665402,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3701","MultiPolygon",-90.1095652480684,29.9777453210281,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3702","MultiPolygon",-90.1094249546354,29.9776508738585,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3703","MultiPolygon",-90.1095451186364,29.9775132142854,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3704","MultiPolygon",-90.1100833563473,29.9768924727291,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3705","MultiPolygon",-90.1104614977775,29.9771479095758,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3706","MultiPolygon",-90.1104743133026,29.9771567807021,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3707","MultiPolygon",-90.1110646674559,29.977556089981,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3708","MultiPolygon",-90.1118537048049,29.9780903911885,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3709","MultiPolygon",-90.1121221777761,29.9782722925277,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3710","MultiPolygon",-90.1121972686434,29.9784730276743,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3711","MultiPolygon",-90.1129536542308,29.9805035553897,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3712","MultiPolygon",-90.1130178131859,29.980482896695,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3713","MultiPolygon",-90.1132535758823,29.981108951545,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3714","MultiPolygon",-90.1118267005542,29.9815858106071,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3715","MultiPolygon",-90.1117928332222,29.9815954986359,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3716","MultiPolygon",-90.1117827428063,29.9815985307198,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3717","MultiPolygon",-90.1117546578304,29.9816051459687,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3718","MultiPolygon",-90.1117158026868,29.9816116619544,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3719","MultiPolygon",-90.1116820042314,29.981615724278,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3720","MultiPolygon",-90.1116561260538,29.981617983965,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3721","MultiPolygon",-90.11162880419,29.9816208560969,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3722","MultiPolygon",-90.1115986264029,29.9816224514213,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3723","MultiPolygon",-90.1115605734677,29.981622098199,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3724","MultiPolygon",-90.1115067251123,29.9816215983385,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3725","MultiPolygon",-90.111457963274,29.9816161445059,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3726","MultiPolygon",-90.1114163823442,29.9816107580243,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3727","MultiPolygon",-90.1113819799133,29.9816054374701,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3728","MultiPolygon",-90.1113497706028,29.981597012241,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3729","MultiPolygon",-90.1113190356137,29.9815854742568,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3730","MultiPolygon",-90.1112682729232,29.9815674992037,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3731","MultiPolygon",-90.1112254091553,29.9815495985294,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3732","MultiPolygon",-90.1111954603157,29.981532441851,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3733","MultiPolygon",-90.1111213112983,29.9814892454981,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3734","MultiPolygon",-90.1110650275244,29.9814530909112,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3735","MultiPolygon",-90.1110374709981,29.981416577933,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3736","MultiPolygon",-90.1110240126421,29.981401450144,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3737","MultiPolygon",-90.1109171740509,29.98133044436,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3738","MultiPolygon",-90.1107918214237,29.9812467643001,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3739","MultiPolygon",-90.1105582094193,29.9810908152483,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3740","MultiPolygon",-90.1102569196676,29.9808911032008,"41034886","49","1313591.05456","4679.93009879","","120","CITY PARK","AVE","Feature"
"3741","MultiPolygon",-90.1022199576723,29.9753438687605,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3742","MultiPolygon",-90.1024798149516,29.9750581182766,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3743","MultiPolygon",-90.1023687435622,29.9749820653074,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3744","MultiPolygon",-90.1024240693701,29.9749206952805,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3745","MultiPolygon",-90.1023614164452,29.9748776013879,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3746","MultiPolygon",-90.1024167580207,29.9748149819203,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3747","MultiPolygon",-90.1027286435679,29.9750260634303,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3748","MultiPolygon",-90.1027293615303,29.9750260701434,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3749","MultiPolygon",-90.10235878197,29.9754401854364,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3750","MultiPolygon",-90.1022199576723,29.9753438687605,"41034965","50","13870.0900955","632.076750834","","4176","CANAL","ST","Feature"
"3751","MultiPolygon",-90.0727871196955,29.954249897019,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3752","MultiPolygon",-90.072925818695,29.9541243249406,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3753","MultiPolygon",-90.0732022797261,29.9543451413309,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3754","MultiPolygon",-90.0730661599219,29.9544938675754,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3755","MultiPolygon",-90.0729970156522,29.9545688457617,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3756","MultiPolygon",-90.072927128978,29.9546456915495,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
"3757","MultiPolygon",-90.0726388526919,29.9543941304031,"41036605","51","17076.1225548","523.713667303","","129","UNIVERSITY","PL","Feature"
